84701988	1069205631
85723075	1045822015
85783401	1042026447
86686880	1042026447
86854574	1033764630
86867603	211938704
210343173	1031228534
210343173	1036663592
210343173	1068339401
210412550	282555
210412550	1007343817
210412550	1038566945
210412550	1069205631
210495405	104802
210495405	1003716184
210495405	1004524612
210495405	1007343817
210495405	1054007001
210722960	1004524612
210722960	1061687491
210722960	1064325113
210824691	31082304
210824691	79791167
210824691	222702277
210824691	1002603155
210824691	1004524612
210824691	1005343850
210824691	1005592945
210824691	1005752501
210824691	1006620267
210824691	1014268115
210824691	1025708803
210824691	1034324163
210824691	1035923322
210824691	1038819400
210824691	1039302717
210824691	1039916297
210824691	1043021472
210824691	1045581034
210824691	1046222077
210824691	1047183715
210824691	1049646824
210824691	1050896727
210824691	1051883185
210824691	1052937860
210824691	1056191120
210824691	1057791327
210824691	1067103453
210824691	1068469892
210824691	1068991610
211588619	1036663592
211938704	86867603
211938704	1003716184
211938704	1004524612
211938704	1007343817
211938704	1042026447
211938704	1046483233
211938704	1049811711
211938704	1051708291
211938704	1063839442
211938704	1067103453
212318360	1014587904
214032321	1003716184
214032321	1004524612
214032321	1063946135
214334917	1035922641
215239067	104802
215239067	104908
215239067	48877274
215239067	1003716184
215239067	1004524612
215239067	1005592945
215239067	1005865813
215239067	1007343817
215239067	1034591472
215239067	1035923322
215239067	1035925393
215239067	1043021472
215239067	1043818630
215239067	1046193337
215239067	1050746712
215239067	1050896727
215239067	1052937860
215239067	1054007001
215239067	1058773497
215239067	1067103453
215378187	104908
215378187	31082304
215378187	66234627
215378187	68254022
215378187	68351016
215378187	1012983381
215378187	1039302717
215378187	1049723185
215378187	1068432812
216633711	48877274
216633711	244108602
216633711	1011055827
216633711	1014309911
216633711	1051973127
216633711	1056951842
217439770	1035923322
217439770	1061687491
217761832	63399966
217875046	1003716184
217875046	1057581555
217875046	1060603161
219382495	1046136842
222503714	1050896727
223138666	48877274
223138666	244107388
223138666	1002137810
223138666	1004524612
223138666	1005752501
223138666	1045040455
223138666	1045455790
223138666	1049239013
223138666	1049287800
223138666	1052544944
223138666	1054007001
223138666	1056534590
223138666	1063672982
224266310	1003716184
224266310	1047005390
224266310	1062004343
224380121	10315
224380121	272682218
224380121	1005187350
224380121	1007343817
224380121	1049723185
224380121	1057190533
226881783	1034732275
226881783	1035732594
226881783	1044527073
226881783	1059425324
226881783	1064060611
228308093	1035923322
228308093	1036074437
228308093	1062200704
228308093	1068469892
228806644	39297060
228806644	1003763994
228806644	1005865813
228806644	1014586485
228806644	1035923322
228806644	1043245131
228806644	1067103453
228806644	1068469892
242151836	271846827
242151836	1058078645
242206455	1061829590
242722022	276610504
243284641	1003716184
243284641	1012745944
243465694	1007343817
243465694	1038819400
243465694	1046136842
243465694	1062004343
244108602	3088909
244108602	23101510
244108602	216633711
244108602	1005877594
244108602	1017439175
244108602	1031414297
244108602	1051973127
244108602	1058122601
244108602	1062142382
244299988	1003716184
244299988	1007343817
244434643	593399
244434643	243312233
244434643	1012315345
244670546	48877274
244670546	71896591
244670546	228308093
244670546	1043818630
244670546	1045524961
244670546	1053151022
244670546	1063750870
244670546	1063946135
247159718	1013444644
247159718	1014309911
247159718	1046483233
250628274	1030423695
250628274	1046222077
250628274	1046466243
250628274	1066713445
250883521	531080
250883521	1047005390
250883521	1054736840
250883521	1058753145
250883521	1061116807
250883521	1069003265
250923949	2518131
250923949	1018356553
251267508	23780876
251267508	216633711
251267508	1003716184
251267508	1004524612
251267508	1004827772
251267508	1017439175
251267508	1035923322
251267508	1050896727
251267508	1068339401
252470390	104908
252470390	1005592945
252470390	1014268115
252470390	1042989142
252470390	1050826540
253183093	23101510
253183093	63399966
253183093	1033212031
253183093	1051708291
253183093	1063810443
253183093	1064325113
253183093	1064504880
253183093	1066628930
253183093	1068710144
253277792	23780876
253277792	1033212031
253277792	1035923322
253277792	1044842047
253277792	1047288737
253452652	1001413587
253452652	1043256405
271260821	1055710674
271260821	1063775707
271699688	1057581555
271983587	222702277
271983587	1026591477
271983587	1035923322
272212116	11022
272212116	11023
272212116	11086
272212116	11088
272212116	752432
272212116	1007343817
272559820	1003763994
272559820	1007343817
272559820	1014268115
272559820	1022868893
272559820	1035923322
272559820	1037592127
272559820	1042026447
272559820	1043151571
272559820	1059271500
272559820	1069205631
272653590	41339710
272653590	1003671095
272653590	1007343817
272653590	1038060501
272653590	1051708291
272653590	1058707593
272656375	42876891
272656375	1055901764
272682218	1062239573
272936560	3691324
272992299	1059962600
273737670	1041140830
273737670	1065101375
273879416	253183093
273879416	1039916297
274287438	1036432650
274655242	1014379992
274655242	1035880951
274655242	1051708291
274655242	1068424232
274783879	1014268115
274783879	1042458022
274783879	1064675161
274881550	1058823913
275043550	1025892851
275043550	1052447690
275043550	1052636041
275607453	1013928427
275607453	1032032233
275607453	1036609852
275607453	1054007001
275607453	1059284777
275607453	1061201990
275607453	1068721344
276299402	1035967280
276610504	242722022
277192554	1040482460
277192554	1062239573
279385131	1004111147
279385131	1043151571
280452239	1046250093
280452239	1063839442
280525686	1003716184
281457114	1041189435
281457114	1066116653
282916850	253183093
282916850	1041647664
282916850	1062610313
1000337783	1004524612
1000337783	1035923322
1000421721	1053796452
1000473355	1002603155
1000473355	1004524612
1000473355	1005343850
1000473355	1007078623
1000473355	1007343817
1000473355	1009417032
1000473355	1030616032
1000473355	1057320183
1000653824	1021711712
1000653824	1046196987
1000656705	1003716184
1000656705	1004524612
1000656705	1007343817
1000656705	1032404935
1000656705	1052937860
1000656705	1060603161
1000667255	1002418974
1000667255	1002834152
1000667255	1003882840
1000667255	1009681480
1000667255	1009831860
1000667255	1010114217
1000667255	1011447363
1000667255	1011638860
1000667255	1012891771
1000667255	1016399934
1000667255	1018944372
1000667255	1029387594
1000667255	1035101890
1000667255	1035797274
1000667255	1038452801
1000667255	1039094971
1000714485	1007343817
1000714485	1041189435
1000758160	1004524612
1000758160	1043151571
1000758160	1044527073
1000758160	1045529987
1000758160	1064936313
1000804793	1041148924
1000805232	43299226
1000805232	79791167
1000805232	1003716184
1000805232	1004524612
1000805232	1024065392
1000805232	1024431497
1000805232	1035923322
1000805232	1047183715
1000805232	1049621015
1000805232	1052937860
1000805232	1053954114
1000805232	1054007001
1000805232	1068469892
1000805232	1069205631
1000863677	1066508195
1000985247	1005592945
1000985247	1007343817
1000985247	1040482460
1001031984	1003716184
1001031984	1035923322
1001223027	1003763994
1001223027	1007343817
1001223027	1035923322
1001223027	1045065844
1001223027	1059271500
1001223027	1069205631
1001413587	1005573634
1001413587	1061688683
1001431320	1028938983
1001493971	1014309911
1001523180	1025916607
1001523180	1028029140
1001523180	1041140830
1001523180	1042696501
1001523180	1045195625
1001523180	1064538213
1001651605	35987272
1001651605	1003716184
1001651605	1007343817
1001651605	1035923322
1001651605	1040482460
1001651605	1042026447
1001716863	1036663592
1002005022	1035923322
1002005022	1036072471
1002085604	1062239573
1002108947	1035923322
1002108947	1042026447
1002108947	1069205631
1002135954	35987272
1002135954	1014268115
1002137810	1004524612
1002189685	1003763994
1002189685	1035923322
1002303465	222702277
1002303465	1040482460
1002395777	1005554934
1002395777	1052246844
1002395777	1057437605
1002395777	1066105711
1002418974	1000667255
1002418974	1002834152
1002418974	1003882840
1002418974	1009681480
1002418974	1009831860
1002418974	1010114217
1002418974	1011447363
1002418974	1011638860
1002418974	1012891771
1002418974	1016399934
1002418974	1018944372
1002418974	1029387594
1002418974	1035101890
1002418974	1035797274
1002418974	1038452801
1002418974	1039094971
1002438604	23101510
1002487190	1013003933
1002560181	1045065844
1002560181	1045529987
1002560181	1054007001
1002603155	11022
1002603155	1000473355
1002603155	1005343850
1002603155	1007078623
1002603155	1007343817
1002603155	1015713681
1002603155	1026421394
1002603155	1030616032
1002603155	1030616044
1002603155	1036730030
1002603155	1042773141
1002603155	1057320183
1002603155	1057683060
1002603155	1061829590
1002603155	1067002731
1002603155	1069205631
1002616763	1004524612
1002616763	1007343817
1002616763	1024431497
1002616763	1025892851
1002616763	1035923322
1002616763	1042026447
1002642475	1003716184
1002642475	1049621015
1002642475	1069205631
1002718332	1007609932
1002782601	68254022
1002782601	1004524612
1002782601	1041140830
1002782601	1043151571
1002834152	1000667255
1002834152	1002418974
1002834152	1003882840
1002834152	1009681480
1002834152	1009831860
1002834152	1010114217
1002834152	1011447363
1002834152	1011638860
1002834152	1012891771
1002834152	1016399934
1002834152	1018944372
1002834152	1029387594
1002834152	1035101890
1002834152	1035797274
1002834152	1038452801
1002834152	1039094971
1002869710	1069205631
1002906354	1003716184
1002906354	1004524612
1002906354	1038541802
1002906354	1047026160
1002906354	1047183715
1002906354	1052451595
1002906354	1063210723
1002906354	1068469892
1002956107	1002906354
1002956107	1003763994
1002956107	1004524612
1002956107	1043818630
1002956107	1066628930
1002982294	1036766852
1003018105	1058160255
1003018105	1058969165
1003230671	1006856393
1003329133	1017439175
1003329133	1035971685
1003329133	1040343204
1003329133	1041212215
1003329133	1047809541
1003329133	1052937860
1003329133	1053909085
1003671095	1005592945
1003705532	1034732275
1003705532	1035925393
1003747552	1040041873
1003763994	1035880951
1003763994	1035925393
1003763994	1041140830
1003763994	1050746712
1003763994	1064017021
1003763994	1066213692
1003815967	1034231601
1003815967	1036663592
1003837437	1045529987
1003882840	1000667255
1003882840	1002418974
1003882840	1009681480
1003882840	1035797274
1003882840	1038452801
1003882840	1039094971
1003933100	1045353444
1003933100	1067979097
1003944833	1003716184
1003944833	1032404935
1003944833	1036663592
1003998085	1051793411
1003998085	1060564030
1004308330	1008712804
1004332490	1048326902
1004332862	1035923322
1004332862	1045529987
1004332862	1064936313
1004332862	1067103453
1004332862	1068469892
1004345314	1011221801
1004505362	10391555
1004524612	1041140830
1004580931	1051746482
1004644514	1034591472
1004644514	1035923322
1004644514	1042026447
1004644514	1064936313
1004653987	1014268115
1004653987	1025916607
1004653987	1040482460
1004827772	31082304
1004827772	33568380
1004827772	39297060
1004827772	66234627
1004827772	71896591
1004827772	84701988
1004827772	213171284
1004827772	222702277
1004827772	228308093
1004827772	244107388
1004827772	1000117663
1004827772	1004524612
1004827772	1007343817
1004827772	1009849144
1004827772	1014268115
1004827772	1017439175
1004827772	1018356553
1004827772	1034324163
1004827772	1035923322
1004827772	1036043550
1004827772	1042026447
1004827772	1045040455
1004827772	1046157077
1004827772	1047183715
1004827772	1051882127
1004827772	1052937860
1004827772	1054007001
1004827772	1054013325
1004827772	1057796783
1004827772	1062762264
1004827772	1065453995
1004827772	1068469892
1004827772	1069205631
1004948461	1003716184
1004948461	1052937860
1004953221	1007724977
1005005114	1064675161
1005005114	1069205631
1005115250	1003716184
1005115250	1039302717
1005162733	1014268115
1005181007	1069205631
1005186323	1035880951
1005305925	1039928673
1005343850	10518
1005343850	11022
1005343850	1011530680
1005343850	1015713681
1005343850	1046222077
1005343850	1064217724
1005343850	1067103453
1005343850	1068432812
1005356522	45162274
1005389177	1003763994
1005389177	1057035034
1005491712	31082304
1005491712	1007087204
1005491712	1047288737
1005491712	1054007001
1005569187	1018152450
1005573634	23101510
1005573634	1001413587
1005573634	1007343817
1005573634	1014268115
1005573634	1035923322
1005573634	1054007001
1005573634	1057796783
1005573634	1064936313
1005573634	1066910790
1005592945	1007343817
1005592945	1047183715
1005616205	1066200391
1005682664	1046052710
1005744051	1056191120
1005752501	1007343817
1005752501	1047183715
1005752501	1052614217
1005792144	1025897923
1005792144	1044161523
1005835735	35987272
1005835735	1003716184
1005835735	1045529987
1005921621	1007343817
1005921621	1035923322
1005921621	1042026447
1005921621	1052482991
1005921621	1060672430
1005989735	1064675161
1005992834	1042407141
1006141174	1026591477
1006141174	1058823913
1006141174	1067979097
1006147533	1014379992
1006147533	1061116807
1006338504	1007343817
1006338504	1009849144
1006338504	1014572864
1006338504	1018356553
1006338504	1036923302
1006338504	1040482460
1006338504	1042026447
1006338504	1051159620
1006338504	1053926410
1006338504	1061454503
1006338504	1065660055
1006338504	1068339401
1006430304	1036663592
1006494772	1009417032
1006494772	1014268115
1006494772	1035923322
1006494772	1042026447
1006494772	1047183715
1006494772	1059425324
1006494772	1067103453
1006601674	1035352165
1006611371	1005005114
1006611371	1032404935
1006611371	1035923322
1006611371	1043151571
1006611371	1065649994
1006612632	1025888421
1006612632	1032002055
1006612632	1036392160
1006620267	1035967280
1006620267	1041151044
1006620267	1042209364
1006620267	1046193337
1006620267	1061500752
1006620267	1065099995
1006731230	1061731803
1007031920	1060589783
1007078623	1003763994
1007187453	1041647664
1007245573	1003716184
1007245573	1054007001
1007318731	1003716184
1007318731	1043256405
1007343817	31082304
1007343817	1002603155
1007343817	1004524612
1007343817	1005343850
1007343817	1005592945
1007343817	1005752501
1007343817	1024431497
1007343817	1036609852
1007343817	1040482460
1007343817	1042026447
1007343817	1053799747
1007343817	1054007001
1007343817	1057581555
1007404805	1013159527
1007609932	1002718332
1007609932	1004524612
1007609932	1005592945
1007609932	1007343817
1007609932	1014268115
1007609932	1025887503
1007609932	1035923322
1007609932	1036730030
1007609932	1041212215
1007609932	1042026447
1007609932	1046814450
1007609932	1047183715
1007609932	1052482991
1007609932	1062577427
1007724977	1004953221
1007741642	1059830097
1007766317	1042688603
1007774002	1002603155
1007774002	1007343817
1007845830	1068469892
1007954504	1024431497
1008113160	1003763994
1008113160	1035923322
1008113160	1038430880
1008113160	1041140830
1008246532	1021008584
1008246532	1034591472
1008246532	1039569372
1008246532	1051973127
1008246532	1056951842
1008246532	1059391632
1008310861	1033764630
1008327137	1067337350
1008360335	1003716184
1008360335	1007343817
1008360335	1009849144
1008360335	1024431497
1008360335	1033305212
1008360335	1035923322
1008360335	1036638225
1008360335	1038819400
1008360335	1040482460
1008360335	1042026447
1008360335	1045529987
1008360335	1058773497
1008360335	1064936313
1008360335	1069205631
1008472663	1045529987
1008541195	1007343817
1008556744	1035923322
1008658661	1007343817
1008658661	1040482460
1008712804	1004308330
1008815704	1035923322
1008815704	1036788487
1008815704	1068469892
1008968382	1055360795
1009014213	1025582437
1009014213	1065693237
1009095034	1052767975
1009095034	1058988855
1009318795	1025349284
1009408901	1035923322
1009408901	1036089895
1009408901	1054120234
1009417032	1004524612
1009417032	1029182903
1009417032	1058587841
1009417032	1067002731
1009489072	320027
1009645482	1013940447
1009681480	1000667255
1009681480	1002418974
1009681480	1002834152
1009681480	1003882840
1009681480	1009831860
1009681480	1010114217
1009681480	1011447363
1009681480	1011638860
1009681480	1012891771
1009681480	1016399934
1009681480	1018944372
1009681480	1029387594
1009681480	1035101890
1009681480	1035797274
1009681480	1038452801
1009681480	1039094971
1009781854	1029373180
1009831860	1000667255
1009831860	1002418974
1009831860	1002834152
1009831860	1003882840
1009831860	1009681480
1009831860	1010114217
1009831860	1011447363
1009831860	1011638860
1009831860	1012891771
1009831860	1016399934
1009831860	1018944372
1009831860	1029387594
1009831860	1035101890
1009831860	1035797274
1009831860	1038452801
1009831860	1039094971
1009849144	1004524612
1009849144	1052937860
1009948822	1042026447
1009974882	1007343817
1009974882	1014268115
1010018421	1010736384
1010018421	1061500752
1010114217	1000667255
1010114217	1002418974
1010114217	1002834152
1010114217	1003882840
1010114217	1009681480
1010114217	1009831860
1010114217	1011447363
1010114217	1011638860
1010114217	1012891771
1010114217	1016399934
1010114217	1018944372
1010114217	1029387594
1010114217	1035101890
1010114217	1035797274
1010114217	1038452801
1010114217	1039094971
1010214482	219382495
1010214482	1024978395
1010227952	1052813963
1010227952	1060715975
1010336307	1066317210
1010418470	1007343817
1010452293	1042696501
1010467760	1005343850
1010467760	1035923322
1010513714	1004524612
1010513714	1026591477
1010513714	1036663592
1010513714	1042026447
1010736384	1010018421
1010736384	1045195625
1010736384	1046193337
1010736384	1062753310
1010876903	1046732171
1010902180	1056191120
1011056002	1014268115
1011065227	1025917742
1011065227	1054964041
1011100822	1031760521
1011100822	1034505112
1011221801	1003908263
1011221801	1004345314
1011221801	1005592945
1011221801	1007343817
1011221801	1007782177
1011221801	1011797832
1011221801	1021832064
1011221801	1025897923
1011221801	1034231601
1011221801	1034973405
1011221801	1042026447
1011221801	1045999765
1011221801	1048342624
1011221801	1053964004
1011437941	1043151571
1011437941	1045276082
1011437941	1057168113
1011437941	1063210723
1011447363	1000667255
1011447363	1002418974
1011447363	1002834152
1011447363	1003882840
1011447363	1009681480
1011447363	1009831860
1011447363	1010114217
1011447363	1011638860
1011447363	1012891771
1011447363	1016399934
1011447363	1018944372
1011447363	1029387594
1011447363	1035101890
1011447363	1035797274
1011447363	1038452801
1011447363	1039094971
1011474694	1068712852
1011530680	1004524612
1011530680	1005343850
1011530680	1007343817
1011530680	1035923322
1011573017	1019016805
1011638860	1000667255
1011638860	1002418974
1011638860	1002834152
1011638860	1003882840
1011638860	1009681480
1011638860	1009831860
1011638860	1010114217
1011638860	1011447363
1011638860	1012891771
1011638860	1016399934
1011638860	1018944372
1011638860	1029387594
1011638860	1035101890
1011638860	1035797274
1011638860	1038452801
1011638860	1039094971
1011986920	1057581555
1012178085	218317182
1012178085	274655819
1012178085	1040291764
1012178085	1042026447
1012178085	1052482991
1012178085	1056604732
1012315345	1045982542
1012378521	1017988887
1012425104	1064129472
1012455643	103500
1012455643	1005592945
1012455643	1007343817
1012543231	1062056305
1012553282	1003763994
1012553282	1004524612
1012553282	1005752501
1012553282	1007343817
1012553282	1014268115
1012553282	1025887503
1012553282	1028938983
1012553282	1032032233
1012553282	1033531595
1012553282	1035923322
1012553282	1036036171
1012553282	1036609852
1012553282	1039302717
1012553282	1040482460
1012553282	1042026447
1012553282	1042919411
1012553282	1043021472
1012553282	1043256405
1012553282	1044318711
1012553282	1045529987
1012553282	1050896727
1012553282	1054007001
1012553282	1065649994
1012553282	1067096902
1012553282	1067429067
1012553282	1069205631
1012702385	1061503485
1012730612	1003716184
1012730612	1042026447
1012730612	1043151571
1012730612	1050896727
1012745944	243284641
1012745944	1002906354
1012745944	1014268115
1012745944	1015497283
1012745944	1028938983
1012745944	1031100070
1012745944	1034324163
1012745944	1035923322
1012745944	1040917655
1012745944	1044842047
1012745944	1045105977
1012745944	1045529987
1012745944	1046250093
1012745944	1051797591
1012745944	1054897667
1012745944	1061454503
1012745944	1063210723
1012745944	1063839442
1012745944	1064936313
1012745944	1065692517
1012745944	1068339401
1012745944	1068469892
1012745944	1069205631
1012770650	1002108947
1012773220	1004111147
1012773220	1007343817
1012773220	1014268115
1012773220	1043782697
1012773220	1054007001
1012773220	1064936313
